# r  u  V_H  V_eff
5.654000000001e+00 4.971706342671e-03 1.768658244136e-01 1.768658244136e-01
5.655000000001e+00 4.965612094077e-03 1.768345486988e-01 1.768345486988e-01
5.656000000001e+00 4.959525204886e-03 1.768032840426e-01 1.768032840426e-01
5.657000000001e+00 4.953445666387e-03 1.767720304390e-01 1.767720304390e-01
5.658000000001e+00 4.947373469879e-03 1.767407878822e-01 1.767407878822e-01
5.659000000001e+00 4.941308606671e-03 1.767095563663e-01 1.767095563663e-01
5.660000000001e+00 4.935251068081e-03 1.766783358856e-01 1.766783358856e-01
5.661000000001e+00 4.929200845439e-03 1.766471264342e-01 1.766471264342e-01
5.662000000001e+00 4.923157930084e-03 1.766159280061e-01 1.766159280061e-01
5.663000000001e+00 4.917122313364e-03 1.765847405957e-01 1.765847405957e-01
5.664000000001e+00 4.911093986638e-03 1.765535641970e-01 1.765535641970e-01
5.665000000001e+00 4.905072941275e-03 1.765223988042e-01 1.765223988042e-01
5.666000000001e+00 4.899059168655e-03 1.764912444115e-01 1.764912444115e-01
5.667000000001e+00 4.893052660164e-03 1.764601010131e-01 1.764601010131e-01
5.668000000001e+00 4.887053407203e-03 1.764289686031e-01 1.764289686031e-01
5.669000000001e+00 4.881061401179e-03 1.763978471758e-01 1.763978471758e-01
5.670000000001e+00 4.875076633511e-03 1.763667367253e-01 1.763667367253e-01
5.671000000001e+00 4.869099095627e-03 1.763356372459e-01 1.763356372459e-01
5.672000000001e+00 4.863128778966e-03 1.763045487316e-01 1.763045487316e-01
5.673000000001e+00 4.857165674974e-03 1.762734711768e-01 1.762734711768e-01
5.674000000001e+00 4.851209775111e-03 1.762424045757e-01 1.762424045757e-01
5.675000000001e+00 4.845261070843e-03 1.762113489224e-01 1.762113489224e-01
5.676000000001e+00 4.839319553649e-03 1.761803042112e-01 1.761803042112e-01
5.677000000001e+00 4.833385215014e-03 1.761492704362e-01 1.761492704362e-01
5.678000000001e+00 4.827458046438e-03 1.761182475918e-01 1.761182475918e-01
5.679000000001e+00 4.821538039426e-03 1.760872356721e-01 1.760872356721e-01
5.680000000001e+00 4.815625185495e-03 1.760562346713e-01 1.760562346713e-01
5.681000000001e+00 4.809719476172e-03 1.760252445838e-01 1.760252445838e-01
5.682000000001e+00 4.803820902992e-03 1.759942654037e-01 1.759942654037e-01
5.683000000001e+00 4.797929457503e-03 1.759632971254e-01 1.759632971254e-01
5.684000000001e+00 4.792045131259e-03 1.759323397429e-01 1.759323397429e-01
5.685000000001e+00 4.786167915826e-03 1.759013932506e-01 1.759013932506e-01
5.686000000001e+00 4.780297802779e-03 1.758704576428e-01 1.758704576428e-01
5.687000000001e+00 4.774434783703e-03 1.758395329137e-01 1.758395329137e-01
5.688000000001e+00 4.768578850192e-03 1.758086190576e-01 1.758086190576e-01
5.689000000001e+00 4.762729993852e-03 1.757777160686e-01 1.757777160686e-01
5.690000000001e+00 4.756888206295e-03 1.757468239413e-01 1.757468239413e-01
5.691000000001e+00 4.751053479146e-03 1.757159426696e-01 1.757159426696e-01
5.692000000001e+00 4.745225804037e-03 1.756850722481e-01 1.756850722481e-01
5.693000000001e+00 4.739405172612e-03 1.756542126709e-01 1.756542126709e-01
5.694000000001e+00 4.733591576523e-03 1.756233639323e-01 1.756233639323e-01
5.695000000001e+00 4.727785007433e-03 1.755925260267e-01 1.755925260267e-01
5.696000000001e+00 4.721985457012e-03 1.755616989483e-01 1.755616989483e-01
5.697000000001e+00 4.716192916942e-03 1.755308826915e-01 1.755308826915e-01
5.698000000001e+00 4.710407378915e-03 1.755000772504e-01 1.755000772504e-01
5.699000000001e+00 4.704628834631e-03 1.754692826195e-01 1.754692826195e-01
5.700000000001e+00 4.698857275800e-03 1.754384987931e-01 1.754384987931e-01
5.701000000001e+00 4.693092694141e-03 1.754077257654e-01 1.754077257654e-01
5.702000000001e+00 4.687335081384e-03 1.753769635308e-01 1.753769635308e-01
5.703000000001e+00 4.681584429268e-03 1.753462120836e-01 1.753462120836e-01
5.704000000001e+00 4.675840729540e-03 1.753154714182e-01 1.753154714182e-01
5.705000000001e+00 4.670103973960e-03 1.752847415288e-01 1.752847415288e-01
5.706000000001e+00 4.664374154293e-03 1.752540224099e-01 1.752540224099e-01
5.707000000001e+00 4.658651262317e-03 1.752233140557e-01 1.752233140557e-01
5.708000000001e+00 4.652935289818e-03 1.751926164606e-01 1.751926164606e-01
5.709000000001e+00 4.647226228592e-03 1.751619296189e-01 1.751619296189e-01
5.710000000001e+00 4.641524070444e-03 1.751312535250e-01 1.751312535250e-01
5.711000000001e+00 4.635828807189e-03 1.751005881733e-01 1.751005881733e-01
5.712000000001e+00 4.630140430650e-03 1.750699335581e-01 1.750699335581e-01
5.713000000001e+00 4.624458932662e-03 1.750392896737e-01 1.750392896737e-01
5.714000000001e+00 4.618784305068e-03 1.750086565146e-01 1.750086565146e-01
5.715000000001e+00 4.613116539719e-03 1.749780340752e-01 1.749780340752e-01
5.716000000001e+00 4.607455628478e-03 1.749474223497e-01 1.749474223497e-01
5.717000000001e+00 4.601801563215e-03 1.749168213325e-01 1.749168213325e-01
5.718000000001e+00 4.596154335812e-03 1.748862310181e-01 1.748862310181e-01
5.719000000001e+00 4.590513938158e-03 1.748556514009e-01 1.748556514009e-01
5.720000000001e+00 4.584880362153e-03 1.748250824752e-01 1.748250824752e-01
5.721000000001e+00 4.579253599704e-03 1.747945242354e-01 1.747945242354e-01
5.722000000001e+00 4.573633642731e-03 1.747639766759e-01 1.747639766759e-01
5.723000000001e+00 4.568020483161e-03 1.747334397912e-01 1.747334397912e-01
5.724000000001e+00 4.562414112929e-03 1.747029135756e-01 1.747029135756e-01
5.725000000001e+00 4.556814523983e-03 1.746723980235e-01 1.746723980235e-01
5.726000000001e+00 4.551221708277e-03 1.746418931294e-01 1.746418931294e-01
5.727000000001e+00 4.545635657775e-03 1.746113988877e-01 1.746113988877e-01
5.728000000001e+00 4.540056364453e-03 1.745809152928e-01 1.745809152928e-01
5.729000000001e+00 4.534483820292e-03 1.745504423391e-01 1.745504423391e-01
5.730000000001e+00 4.528918017284e-03 1.745199800210e-01 1.745199800210e-01
5.731000000001e+00 4.523358947433e-03 1.744895283331e-01 1.744895283331e-01
5.732000000001e+00 4.517806602748e-03 1.744590872697e-01 1.744590872697e-01
5.733000000001e+00 4.512260975249e-03 1.744286568252e-01 1.744286568252e-01
5.734000000001e+00 4.506722056966e-03 1.743982369942e-01 1.743982369942e-01
5.735000000001e+00 4.501189839937e-03 1.743678277711e-01 1.743678277711e-01
5.736000000001e+00 4.495664316210e-03 1.743374291502e-01 1.743374291502e-01
5.737000000001e+00 4.490145477841e-03 1.743070411262e-01 1.743070411262e-01
5.738000000001e+00 4.484633316897e-03 1.742766636934e-01 1.742766636934e-01
5.739000000001e+00 4.479127825453e-03 1.742462968462e-01 1.742462968462e-01
5.740000000001e+00 4.473628995593e-03 1.742159405793e-01 1.742159405793e-01
5.741000000001e+00 4.468136819410e-03 1.741855948870e-01 1.741855948870e-01
5.742000000001e+00 4.462651289008e-03 1.741552597638e-01 1.741552597638e-01
5.743000000001e+00 4.457172396497e-03 1.741249352043e-01 1.741249352043e-01
5.744000000001e+00 4.451700134000e-03 1.740946212028e-01 1.740946212028e-01
5.745000000001e+00 4.446234493645e-03 1.740643177539e-01 1.740643177539e-01
5.746000000001e+00 4.440775467572e-03 1.740340248521e-01 1.740340248521e-01
5.747000000001e+00 4.435323047928e-03 1.740037424918e-01 1.740037424918e-01
5.748000000001e+00 4.429877226872e-03 1.739734706676e-01 1.739734706676e-01
5.749000000001e+00 4.424437996569e-03 1.739432093740e-01 1.739432093740e-01
5.750000000001e+00 4.419005349195e-03 1.739129586054e-01 1.739129586054e-01
5.751000000001e+00 4.413579276934e-03 1.738827183564e-01 1.738827183564e-01
5.752000000001e+00 4.408159771979e-03 1.738524886216e-01 1.738524886216e-01
5.753000000001e+00 4.402746826533e-03 1.738222693953e-01 1.738222693953e-01
5.754000000001e+00 4.397340432808e-03 1.737920606722e-01 1.737920606722e-01
5.755000000001e+00 4.391940583023e-03 1.737618624468e-01 1.737618624468e-01
5.756000000001e+00 4.386547269408e-03 1.737316747135e-01 1.737316747135e-01
5.757000000001e+00 4.381160484202e-03 1.737014974670e-01 1.737014974670e-01
5.758000000001e+00 4.375780219651e-03 1.736713307018e-01 1.736713307018e-01
5.759000000001e+00 4.370406468013e-03 1.736411744124e-01 1.736411744124e-01
5.760000000001e+00 4.365039221553e-03 1.736110285933e-01 1.736110285933e-01
5.761000000001e+00 4.359678472544e-03 1.735808932391e-01 1.735808932391e-01
5.762000000001e+00 4.354324213271e-03 1.735507683444e-01 1.735507683444e-01
5.763000000001e+00 4.348976436024e-03 1.735206539038e-01 1.735206539038e-01
5.764000000001e+00 4.343635133106e-03 1.734905499116e-01 1.734905499116e-01
5.765000000001e+00 4.338300296826e-03 1.734604563627e-01 1.734604563627e-01
5.766000000001e+00 4.332971919502e-03 1.734303732514e-01 1.734303732514e-01
5.767000000001e+00 4.327649993463e-03 1.734003005725e-01 1.734003005725e-01
5.768000000001e+00 4.322334511045e-03 1.733702383203e-01 1.733702383203e-01
5.769000000001e+00 4.317025464594e-03 1.733401864897e-01 1.733401864897e-01
5.770000000001e+00 4.311722846464e-03 1.733101450750e-01 1.733101450750e-01
5.771000000001e+00 4.306426649018e-03 1.732801140710e-01 1.732801140710e-01
5.772000000001e+00 4.301136864627e-03 1.732500934721e-01 1.732500934721e-01
5.773000000001e+00 4.295853485674e-03 1.732200832730e-01 1.732200832730e-01
5.774000000001e+00 4.290576504546e-03 1.731900834684e-01 1.731900834684e-01
5.775000000001e+00 4.285305913644e-03 1.731600940527e-01 1.731600940527e-01
5.776000000001e+00 4.280041705373e-03 1.731301150206e-01 1.731301150206e-01
5.777000000001e+00 4.274783872151e-03 1.731001463667e-01 1.731001463667e-01
5.778000000001e+00 4.269532406401e-03 1.730701880856e-01 1.730701880856e-01
5.779000000001e+00 4.264287300557e-03 1.730402401720e-01 1.730402401720e-01
5.780000000001e+00 4.259048547062e-03 1.730103026204e-01 1.730103026204e-01
5.781000000001e+00 4.253816138367e-03 1.729803754255e-01 1.729803754255e-01
5.782000000001e+00 4.248590066931e-03 1.729504585819e-01 1.729504585819e-01
5.783000000001e+00 4.243370325223e-03 1.729205520843e-01 1.729205520843e-01
5.784000000001e+00 4.238156905720e-03 1.728906559272e-01 1.728906559272e-01
5.785000000001e+00 4.232949800908e-03 1.728607701054e-01 1.728607701054e-01
5.786000000001e+00 4.227749003282e-03 1.728308946133e-01 1.728308946133e-01
5.787000000001e+00 4.222554505345e-03 1.728010294458e-01 1.728010294458e-01
5.788000000001e+00 4.217366299609e-03 1.727711745975e-01 1.727711745975e-01
5.789000000001e+00 4.212184378594e-03 1.727413300629e-01 1.727413300629e-01
5.790000000001e+00 4.207008734831e-03 1.727114958369e-01 1.727114958369e-01
5.791000000001e+00 4.201839360856e-03 1.726816719139e-01 1.726816719139e-01
5.792000000001e+00 4.196676249217e-03 1.726518582887e-01 1.726518582887e-01
5.793000000001e+00 4.191519392469e-03 1.726220549560e-01 1.726220549560e-01
5.794000000001e+00 4.186368783175e-03 1.725922619105e-01 1.725922619105e-01
5.795000000001e+00 4.181224413909e-03 1.725624791467e-01 1.725624791467e-01
5.796000000001e+00 4.176086277251e-03 1.725327066594e-01 1.725327066594e-01
5.797000000001e+00 4.170954365791e-03 1.725029444433e-01 1.725029444433e-01
5.798000000001e+00 4.165828672127e-03 1.724731924930e-01 1.724731924930e-01
5.799000000001e+00 4.160709188865e-03 1.724434508033e-01 1.724434508033e-01
5.800000000001e+00 4.155595908623e-03 1.724137193688e-01 1.724137193688e-01
5.801000000001e+00 4.150488824022e-03 1.723839981843e-01 1.723839981843e-01
5.802000000001e+00 4.145387927697e-03 1.723542872444e-01 1.723542872444e-01
5.803000000001e+00 4.140293212287e-03 1.723245865438e-01 1.723245865438e-01
5.804000000001e+00 4.135204670442e-03 1.722948960773e-01 1.722948960773e-01
5.805000000001e+00 4.130122294821e-03 1.722652158396e-01 1.722652158396e-01
5.806000000001e+00 4.125046078090e-03 1.722355458253e-01 1.722355458253e-01
5.807000000001e+00 4.119976012924e-03 1.722058860293e-01 1.722058860293e-01
5.808000000001e+00 4.114912092007e-03 1.721762364462e-01 1.721762364462e-01
5.809000000001e+00 4.109854308030e-03 1.721465970707e-01 1.721465970707e-01
5.810000000001e+00 4.104802653695e-03 1.721169678976e-01 1.721169678976e-01
5.811000000001e+00 4.099757121709e-03 1.720873489216e-01 1.720873489216e-01
5.812000000001e+00 4.094717704791e-03 1.720577401375e-01 1.720577401375e-01
5.813000000001e+00 4.089684395666e-03 1.720281415400e-01 1.720281415400e-01
5.814000000001e+00 4.084657187069e-03 1.719985531238e-01 1.719985531238e-01
5.815000000001e+00 4.079636071743e-03 1.719689748837e-01 1.719689748837e-01
5.816000000001e+00 4.074621042438e-03 1.719394068145e-01 1.719394068145e-01
5.817000000001e+00 4.069612091913e-03 1.719098489108e-01 1.719098489108e-01
5.818000000001e+00 4.064609212938e-03 1.718803011675e-01 1.718803011675e-01
5.819000000001e+00 4.059612398288e-03 1.718507635794e-01 1.718507635794e-01
5.820000000001e+00 4.054621640748e-03 1.718212361411e-01 1.718212361411e-01
5.821000000001e+00 4.049636933110e-03 1.717917188474e-01 1.717917188474e-01
5.822000000001e+00 4.044658268177e-03 1.717622116932e-01 1.717622116932e-01
5.823000000001e+00 4.039685638758e-03 1.717327146733e-01 1.717327146733e-01
5.824000000001e+00 4.034719037670e-03 1.717032277823e-01 1.717032277823e-01
5.825000000001e+00 4.029758457742e-03 1.716737510150e-01 1.716737510150e-01
5.826000000001e+00 4.024803891806e-03 1.716442843664e-01 1.716442843664e-01
5.827000000001e+00 4.019855332707e-03 1.716148278311e-01 1.716148278311e-01
5.828000000001e+00 4.014912773295e-03 1.715853814039e-01 1.715853814039e-01
5.829000000001e+00 4.009976206430e-03 1.715559450797e-01 1.715559450797e-01
5.830000000001e+00 4.005045624981e-03 1.715265188532e-01 1.715265188532e-01
5.831000000001e+00 4.000121021822e-03 1.714971027193e-01 1.714971027193e-01
5.832000000001e+00 3.995202389839e-03 1.714676966728e-01 1.714676966728e-01
5.833000000001e+00 3.990289721925e-03 1.714383007085e-01 1.714383007085e-01
5.834000000001e+00 3.985383010980e-03 1.714089148211e-01 1.714089148211e-01
5.835000000001e+00 3.980482249913e-03 1.713795390056e-01 1.713795390056e-01
5.836000000001e+00 3.975587431642e-03 1.713501732567e-01 1.713501732567e-01
5.837000000001e+00 3.970698549092e-03 1.713208175692e-01 1.713208175692e-01
5.838000000001e+00 3.965815595198e-03 1.712914719381e-01 1.712914719381e-01
5.839000000001e+00 3.960938562901e-03 1.712621363581e-01 1.712621363581e-01
5.840000000001e+00 3.956067445152e-03 1.712328108241e-01 1.712328108241e-01
5.841000000001e+00 3.951202234908e-03 1.712034953309e-01 1.712034953309e-01
5.842000000001e+00 3.946342925137e-03 1.711741898733e-01 1.711741898733e-01
5.843000000001e+00 3.941489508813e-03 1.711448944463e-01 1.711448944463e-01
5.844000000001e+00 3.936641978918e-03 1.711156090446e-01 1.711156090446e-01
5.845000000001e+00 3.931800328445e-03 1.710863336631e-01 1.710863336631e-01
5.846000000001e+00 3.926964550393e-03 1.710570682967e-01 1.710570682967e-01
5.847000000001e+00 3.922134637767e-03 1.710278129402e-01 1.710278129402e-01
5.848000000001e+00 3.917310583585e-03 1.709985675886e-01 1.709985675886e-01
5.849000000001e+00 3.912492380868e-03 1.709693322366e-01 1.709693322366e-01
5.850000000001e+00 3.907680022650e-03 1.709401068791e-01 1.709401068791e-01
5.851000000001e+00 3.902873501969e-03 1.709108915111e-01 1.709108915111e-01
5.852000000001e+00 3.898072811874e-03 1.708816861274e-01 1.708816861274e-01
5.853000000001e+00 3.893277945420e-03 1.708524907228e-01 1.708524907228e-01
5.854000000001e+00 3.888488895671e-03 1.708233052924e-01 1.708233052924e-01
5.855000000001e+00 3.883705655700e-03 1.707941298309e-01 1.707941298309e-01
5.856000000001e+00 3.878928218585e-03 1.707649643332e-01 1.707649643332e-01
5.857000000001e+00 3.874156577416e-03 1.707358087943e-01 1.707358087943e-01
5.858000000001e+00 3.869390725287e-03 1.707066632091e-01 1.707066632091e-01
5.859000000001e+00 3.864630655304e-03 1.706775275724e-01 1.706775275724e-01
5.860000000001e+00 3.859876360579e-03 1.706484018792e-01 1.706484018792e-01
5.861000000001e+00 3.855127834230e-03 1.706192861244e-01 1.706192861244e-01
5.862000000001e+00 3.850385069388e-03 1.705901803028e-01 1.705901803028e-01
5.863000000001e+00 3.845648059187e-03 1.705610844095e-01 1.705610844095e-01
5.864000000001e+00 3.840916796771e-03 1.705319984393e-01 1.705319984393e-01
5.865000000001e+00 3.836191275293e-03 1.705029223872e-01 1.705029223872e-01
5.866000000001e+00 3.831471487913e-03 1.704738562481e-01 1.704738562481e-01
5.867000000001e+00 3.826757427798e-03 1.704448000168e-01 1.704448000168e-01
5.868000000001e+00 3.822049088124e-03 1.704157536885e-01 1.704157536885e-01
5.869000000001e+00 3.817346462076e-03 1.703867172579e-01 1.703867172579e-01
5.870000000001e+00 3.812649542844e-03 1.703576907201e-01 1.703576907201e-01
5.871000000001e+00 3.807958323628e-03 1.703286740700e-01 1.703286740700e-01
5.872000000001e+00 3.803272797636e-03 1.702996673025e-01 1.702996673025e-01
5.873000000001e+00 3.798592958083e-03 1.702706704125e-01 1.702706704125e-01
5.874000000001e+00 3.793918798193e-03 1.702416833952e-01 1.702416833952e-01
5.875000000001e+00 3.789250311197e-03 1.702127062453e-01 1.702127062453e-01
5.876000000001e+00 3.784587490332e-03 1.701837389579e-01 1.701837389579e-01
5.877000000001e+00 3.779930328848e-03 1.701547815279e-01 1.701547815279e-01
5.878000000001e+00 3.775278819997e-03 1.701258339504e-01 1.701258339504e-01
5.879000000001e+00 3.770632957043e-03 1.700968962202e-01 1.700968962202e-01
5.880000000001e+00 3.765992733257e-03 1.700679683324e-01 1.700679683324e-01
5.881000000001e+00 3.761358141915e-03 1.700390502819e-01 1.700390502819e-01
5.882000000001e+00 3.756729176305e-03 1.700101420637e-01 1.700101420637e-01
5.883000000001e+00 3.752105829720e-03 1.699812436728e-01 1.699812436728e-01
5.884000000001e+00 3.747488095462e-03 1.699523551042e-01 1.699523551042e-01
5.885000000001e+00 3.742875966840e-03 1.699234763529e-01 1.699234763529e-01
5.886000000001e+00 3.738269437171e-03 1.698946074139e-01 1.698946074139e-01
5.887000000001e+00 3.733668499780e-03 1.698657482822e-01 1.698657482822e-01
5.888000000001e+00 3.729073148001e-03 1.698368989528e-01 1.698368989528e-01
5.889000000001e+00 3.724483375173e-03 1.698080594207e-01 1.698080594207e-01
5.890000000001e+00 3.719899174644e-03 1.697792296809e-01 1.697792296809e-01
5.891000000001e+00 3.715320539772e-03 1.697504097284e-01 1.697504097284e-01
5.892000000001e+00 3.710747463918e-03 1.697215995582e-01 1.697215995582e-01
5.893000000001e+00 3.706179940455e-03 1.696927991655e-01 1.696927991655e-01
5.894000000001e+00 3.701617962762e-03 1.696640085451e-01 1.696640085451e-01
5.895000000001e+00 3.697061524226e-03 1.696352276921e-01 1.696352276921e-01
5.896000000001e+00 3.692510618240e-03 1.696064566015e-01 1.696064566015e-01
5.897000000001e+00 3.687965238208e-03 1.695776952685e-01 1.695776952685e-01
